"SKU "	"ProductName "	"Description "	"ItemType"	"MainImageURL "	"length"	"TotalDiamondWeight "	"gemstonecarat"	"MetalType "	"MetalStamp "	"SettingType "	"MSRP "	"ItemPrice "	"width"	"weight"	"earringback"	"StoneColor1 "	"StoneClarity1"	"StoneShape1"	"category"	"link"	"image_link"
"BL018YW "	"14K Yellow Gold Mens Diamond Bracelet with Yellow and Blue Diamonds 14.60 Ctw"	"This glamorous  14KT yellow solid gold bracelet is the  ultimate jewelry accessory in the diamond world and is brought to you exclusively by Avianne & Co. Invisible set with fabulous yellow princess cut diamonds in the middle of the bracelets links. The fancy blue round cut diamonds are channel set on the sides and conacting links. Original white diamonds are also channel set throughout the bracelet, for a beautiful combination, of white, blue, and yellow diamonds totalling 14.60 in carat weight. This is a well crafted heavy bracelet that weighs a total of 104 grams with diamonds set securely in a heavy high quality gold frame."	"Diamond Bracelet"	"/i/m/im-1_118.jpg"	"8 7/8 inches (227mm)"	"14.60"	""	"Yellow"	"14K Gold"	"Invisible and Channel"	"40625.0000"	"13542.0000"	"13/16 inches (21mm)"	"1.0000"	""	"Enhanced Blue , Enhanced Yellow , G , H"	"SI2 , SI3"	"Princess , Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Colored Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/191/s/14k-yellow-gold-mens-hip-hop-diamond-bracelet-14-60-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_118.jpg"
"BR089WY"	"14K White Gold Mens Hip Hop Diamond Bracelet with Yellow Diamonds 8.35 Ctw"	"This14 karat solid white gold diamond bracelet possesses refined beauty. The popular princess cut diamonds are yellow in color, SI2/SI3 In clarity and are invisible set in the center of the bracelets links. The original round cut white diamonds are G/H in color SI2/SI3 in clarity, and are channel set on the sides of the links, as well as on the connecting links.   Define style and turn heads on your next event or party with this mens hip hop diamond bracelet."	"Diamond Bracelet"	"/i/m/im-1_65.jpg"	"9 inches (230mm)"	"8.35 ctw"	""	"White"	"14K Gold"	"Invisible and Channel"	"26000.0000"	"8667.0000"	"5/8 inches (16mm)"	"1.0000"	""	"Enhanced Yellow , G , H"	"SI2 , SI3"	"Princess , Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Colored Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/193/s/14k-white-gold-mens-hip-hop-diamond-bracelet-8-35-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_65.jpg"
"BR0018 "	"14K White Gold Mens Diamond Bracelet 4.79 Ctw"	"This bracelet is pave set with pristine round cut G/H in color VS2/SI1 in clarity white round cut diamonds. This is an exclusive Avianne & Co. diamond bracelet for those that like to think themselves as having class. Highly polished 14 karat solid white gold, that attracts light that much more, giving the bracelet an incredible shine. "	"Diamond Bracelet"	"/i/m/im-1_107.jpg"	"9 inches (228mm)"	"4.79 ctw"	""	"White"	"14K Gold"	"Pave setting"	"19500.0000"	"6500.0000"	"Width: 9/16 inches (15mm)"	"1.0000"	""	"G , H"	"SI1 , VS2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/194/s/14k-white-gold-mens-diamond-bracelet-4-79-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_107.jpg"
"B066BWY"	"14K White Gold Mens Hip Hop Diamond Bracelet with Blue and Yellow Diamonds 38.13 Ctw"	"The design, style and craftsmanship of this bracelet is truly impressive. Set in the most intricate invisible setting, this bracelet features white H/I in color SI2/SI3 in clarity diamonds with fancy blue and yellow colored princess cut diamonds, for a total carat weight of an immense 38.13 carats . Highly polished in a 14 karat solid white gold frame, the whole bracelet weighs out to approximately 126 grams.  This men’s diamond bracelet is truly prestigious and breathtaking."	"Diamond Bracelet"	"/i/m/im-1_82.jpg"	"8 Inches (203 mm)"	"38.13 ctw"	""	"White"	"14K Gold"	"Invisible, Channel "	"87500.0000"	"29167.0000"	"7/8 inches (22 mm)"	"1.0000"	""	"Enhanced Blue , Enhanced Yellow , G , H"	"SI2 , SI3"	"Princess"	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Colored Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/195/s/14k-white-gold-mens-hip-hop-diamond-bracelet-38-13-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_82.jpg"
"B028BWY"	"14K White Gold Mens Diamond Bracelet 35.36 Ctw"	"It takes the most distinguished taste and class, to make a piece this marvelous. This  fine piece of jewelry, is channel and invisible set with the most exquisite round and princess cut diamonds. Highly polished in solid 14 karat white gold the whole bracelet weighs out to approximately 78 grams. Impress and be impressed, with this timeless one of a kind master piece. "	"Diamond Bracelet"	"/i/m/im-1_117.jpg"	"8 1/4 Inches (210 mm)"	"35.36 ctw"	""	"White"	"14K Gold"	"Invisible and Channel"	"130000.0000"	"43334.0000"	"1/2 Inches (12.5 mm)"	"1.0000"	""	"G , H"	"SI1 , VS2"	"Princess , Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/196/s/14k-white-gold-mens-high-end-diamond-bracelet-35-36-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_117.jpg"
"B038BYW"	"14K White Gold Mens Diamond Bracelet with Yellow and Blue Diamonds 19.90 Ctw "	"This sophisticated design is pave set with round cut, fancy, canary yellow in color SI2/SI3 in clarity diamonds. Complimenting the contrast this bracelet also features pave set H/I in color SI2/SI3 in clarity sparkling white diamonds. The blue diamonds on this exclusive bracelet, are invisibly set in 14 karat white solid gold frame that weighs out to approximately 115grams. The total carat weight of the bracelet is 19.90 carats. The total measurements are 8 13/16 inches (224) in length, and 3/4  inches (19mm) in width. "	"Diamond Bracelet"	"/i/m/im-1_142.jpg"	"8 13/16 Inches (224 mm)"	"19.90 Ctw "	""	"White"	"14K Gold"	"Invisible and Pave"	"56100.0000"	"18700.0000"	"3/4 Inches (19 mm)"	"1.0000"	""	"Enhanced Blue , Enhanced Yellow , H , I"	"SI1 , SI3"	"Round "	"Root Catalog>Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Colored Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/206/s/14k-white-gold-mens-diamond-bracelet-19-90-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_142.jpg"
"BR6148WY"	"14K White Gold Mens Yellow Diamond Bracelet 8.10 Ctw "	"Very appealing and fashionable in appearence this men’s diamond bracelet is crafted in highly polished 14K white gold.  Featuring round cut, canary, yellow in color SI1/SI3 in clarity diamonds that give off the extra shine and sparkle. Also the bracelet has beautiful round cut diamonds G/I in color SI1/SI3 in clarity, for a total carat weight of 8.10 carats. These diamonds are carefully placed on an invisible setting. "	"Diamond Bracelet"	"/i/m/im-1_149.jpg"	"8 11/16 Inches (223mm)"	"8.10 Ctw "	""	"White"	"14K Gold"	"Invisible and Channel "	"31250.0000"	"10417.0000"	"5/8 inches (16mm)"	"1.0000"	""	"Enhanced Yellow , G , I"	"SI1 , SI3"	"Princess , Round "	"Root Catalog>Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Colored Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/207/s/14k-white-gold-mens-diamond-bracelet-8-10-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_149.jpg"
"BR6082"	"14K White Gold Mens Diamond Bracelet 4.97 Ctw"	"This charming 14K highly polished solid white gold bracelet measures out to 8 1/8 inches (210) in length including the clasp and 3/4 inches (19mm) in width, and weighs approximately 105 grams. Princess cut diamonds are invisibly set in the center of each link through out the bracelet. The round cut diamonds are channel set. The color of these diamonds are G/H and the clarity is SI1/SI2, for a total carat weight of 4.97 carats of the most pristine precious stones. "	"Diamond Bracelet"	"/B/R/BR6082_1.jpg"	"8 1/8 Inches (210 mm)"	"4.97 Ctw "	""	"White"	"14K Gold"	"Invisible and Channel "	"15500.0000"	"5167.0000"	"3/4 Inches (19 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Princess , Round "	"Root Catalog>Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/208/s/14k-white-gold-mens-diamond-bracelet-4-97-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//B/R/BR6082_1.jpg"
"B031BYW"	"14K White Gold Mens Diamond Bracelet 19.73 Ctw "	"The impeccable design of this bracelet, is truly creative and beautiful. The appealing 14K highly polished, solid white gold bracelet is distinctive in style and taste. This glamorous piece is pave set with beautiful round white G/H in color SI1/SI3 in clarity diamonds. This idyllic masterpiece , also features princess cut fancy yellow in color, SI1/SI3 in clarity, diamonds and fancy blue in color SI1/SI3 in clarity diamonds, that are invisibly set in a cross like links through out the bracelet, for a total carat weight of a big 19.73carats. The gold weight of this original bracelet is approximately 102 grams. "	"Diamond Bracelet"	"/i/m/im-1_88.jpg"	"8 1/2 Inches (220 mm)"	"19.73 Ctw "	""	"White"	"14K Gold"	"Invisible and Pave"	"56250.0000"	"18750.0000"	"3/4 Inches (20 mm)"	"1.0000"	""	"Enhanced Blue , Enhanced Yellow , G , H"	"SI1 , SI3"	"Princess , Round "	"Root Catalog>Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets>Root Catalog>Mens>Bracelets>Colored Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/209/s/14k-white-gold-mens-diamond-bracelet-19-73-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_88.jpg"
"BR318"	"14K White Gold Womens Diamond Bracelet 0.45 Ctw"	"Elegant and unique in appearance, this fine womens bracelet is crafted in highly polished 14K white gold. Each round cut diamond is carefully placed on bezel setting around the bracelet. Very feminine and delicate, this bracelet is ideal for an every day wear. "	"Diamond Bracelet"	"/b/r/br318-1.jpg"	"5/16 Inches (8 mm) "	"0.45 ctw "	""	"White"	"14K Gold"	"Bezel "	"2900.0000"	"967.0000"	"7 1/2 Inches (194 mm) "	"1.0000"	""	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/348/s/14k-white-gold-womens-diamond-bracelet-1-45-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br318-1.jpg"
"BR0005"	"14K Two Tone Gold Womens Diamond Bracelet 1.67 Ctw "	" Unique and lovely in appearance, this womens diamond bracelet is crafted in 14K white gold. A number of princess cut diamonds tension held between the links. In addition, yellow round cut diamonds are carefully placed on a yellow gold pave setting, adding to the bracelets uniqueness.  Totaling to 1.67 ctw, this bracelet weighs approximately 13 grams. "	"Diamond Bracelet"	"/b/r/br0005a-1_1.jpg"	"7 Inches (177 mm)"	"1.67 Ctw "	""	"White , Yellow"	"14K Gold"	"Tension, Pave"	"5000.0000"	"1667.0000"	"3/16 Inches (5 mm)"	"1.0000"	""	"Enhanced Yellow , G , H"	"SI1 , SI2"	"Princess , Round "	"Root Catalog>Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Colored Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/352/s/14k-white-gold-womens-diamond-bracelet-1-67-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br0005a-1_1.jpg"
"14598"	"18K White Gold Womens Diamond Bangle Bracelet 2.29 Ctw "	"This tasteful decoration in 18k white gold shines with channel and pave set round cut diamonds. This bangle bracelet has 0.84 carats of round white diamonds and 1.45 carats of natural pink round cut diamonds."	"Diamond Bracelet"	"/1/4/14598_1.JPG"	"2 1/2 inches (64 mm)"	"2.29 Ctw "	""	"White"	"18K Gold"	"Pave, Channel "	"13500.0000"	"4500.0000"	"3/16 Inches (5 mm)"	"1.0000"	""	"G , H , Natural Pink"	"VS1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets>Root Catalog>Womens>Bracelets>Colored Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/417/s/18k-white-gold-womens-diamond-bracelet-2-29-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/4/14598_1.JPG"
"15125"	"14K White Gold Womens Diamond Tennis Bracelet 4.73 Ctw "	"This finely detailed womens diamond tennis bracelet is highlighted with brilliant round cut diamonds which are prong set across the frame. The bracelet is crafted in highly gleaming 14K White Gold and weighs approximately 11 grams. Measuring to 7 1/4 Inches in length, this lovely womens diamond tennis bracelet securely locks with a hidden slide in clasp. "	"Diamond Bracelet"	"/1/5/15125-3_1.jpg"	"7 1/4 Inches (184.1 mm)"	"4.73 Ctw "	""	"White"	"14K Gold"	"Prong "	"19750.0000"	"6584.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/528/s/14k-white-gold-womens-diamond-bracelet-3-83-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/5/15125-3_1.jpg"
"10022"	"14K White Gold Womens Diamond Tennis Bracelet 7.29 Ctw "	"Simple yet elegant in design this exquisite womens diamond bracelet is crafted in highly polished 14K white gold. Brilliant princess cut diamonds are carefully placed on a channel setting across the bracelet. The frame measures to 7 Inches in length and weighs approximately 17.7 grams. Showcase your style and beauty with this ideal every day fashion bracelet."	"Diamond Bracelet"	"/1/0/10022-3_1.jpg"	"7 Inches (177 mm)"	"7.29 Ctw "	""	"White"	"14K Gold"	"Channel"	"18750.0000"	"6249.0000"	"3/16 Inches (3.8 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Princess"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/553/s/14k-white-gold-womens-diamond-bracelet-3-83-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/0/10022-3_1.jpg"
"BR-006"	"14K White Gold Womens Diamond Tennis Bracelet 7.89 Ctw"	"This exquisite womens tennis bracelet gleams with elegance and beauty. Forty six brilliant round cut CLARITY ENHANCED diamonds are prong set across the bracelet. The bracelet securely locks with a slide in hidden clasp. Crafted in 14K white gold, this womens bracelet is an ideal diamond accessory for a special or casual wear."	"Diamond Bracelet"	"/b/r/br-005-1_1.jpg"	"7 Inches (177 mm)"	"7.89 Ctw"	""	"White"	"14K Gold"	"Prong"	"22500.0000"	"7500.0000"	"1/8 Inches (3.6 mm)"	"1.0000"	""	"G , H"	"SI1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/965/s/14k-white-gold-womens-diamond-tennis-bracelet-7-89-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br-005-1_1.jpg"
"BR5171"	"14K White Gold Womens Diamond Tennis Bracelet 13.73 Ctw"	"This beautiful womens tennis bracelet  is crafted in lustrous 14K white gold. The brilliant princess cut diamonds are invisibly set across the 7 inch bracelet. The bracelet  locks with a slide in clasp with two safety claps from opposite sides for extra security. This simple yet elegant tennis bracelet is an ideal diamond accessory for an every day wear."	"Diamond Bracelet"	"/b/r/br5171-11.jpg"	"7 Inches (177 mm)"	"13.73 Ctw"	""	"White"	"14K Gold"	"Invisible "	"30500.0000"	"10167.0000"	"3/16 Inches (5.5 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Princess"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/966/s/14k-white-gold-womens-diamond-bracelet-13-73-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br5171-11.jpg"
"BR4261"	"14K Yellow Gold Womens Diamond Bracelet 10.31 Ctw"	"This one of a kind womens diamond bracelet is crafted in highly polished 14K yellow gold. Brilliant white and yellow princess cut diamonds are invisibly set in small rectangles across the bracelet. It locks with a slide in  hidden clasp with an extra safety latch from the bottom for more security. This elegant womens bracelet is an ideal gift for that special someone."	"Diamond Bracelet"	"/b/r/br4261-22_1.jpg"	"7 1/2 Inches (190 mm) "	"10.31 Ctw"	""	"Yellow"	"14K Gold"	"Invisible "	"22500.0000"	"7500.0000"	"1/4 Inches (6.9 mm)"	"1.0000"	""	"Enhanced Yellow , H , I"	"SI1 , VS2"	"Princess"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/967/s/14k-yellow-gold-womens-diamond-bracelet-10-31-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4261-22_1.jpg"
"BR5171B"	"14K Yellow Gold Womens Diamond Tennis Bracelet 15.63 Ctw"	"This beautiful womens tennis bracelet  is crafted in lustrous 14K yellow gold. The brilliant princess cut diamonds are invisibly set across the 7 1/2 inch bracelet. The bracelet  locks with a slide in hidden clasp with two safety latches from opposite sides for extra security. This simple yet elegant womens diamond  tennis bracelet is an ideal diamond accessory for a special or casual wear."	"Diamond Bracelet"	"/i/m/im-3_60.jpg"	"7 1/2 Inches (190 mm) "	"15.63 Ctw"	""	"Yellow"	"14K Gold"	"Invisible "	"35000.0000"	"11667.0000"	"3/16 Inches (5.5 mm)"	"1.0000"	""	"G , H"	"VS1 , VS2"	"Princess"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/968/s/14k-white-gold-womens-diamond-bracelet-13-73-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-3_60.jpg"
"BR4541"	"14K White Gold Womens Diamond Bracelet 6.73 Ctw"	"This 14K white gold womens bracelet is invisibly set with brilliant small princess cut diamonds. Small carved out rectangles are connected across the bracelet giving it an elegant and unique appearance. It locks with a slide in hidden clasp which has additional two safety latches for extra security. This uniquely designed womens diamond bracelet gleams with beaty and sophistication. "	"Diamond Bracelet"	"/b/r/br4541-1.jpg"	"7 5/16 Inches (185 mm)"	"6.73 Ctw"	""	"White"	"14K Gold"	"Invisible "	"15750.0000"	"5250.0000"	"1/4 Inches (7 mm)"	"1.0000"	""	"G , I"	"SI2 , VS2"	"Princess"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/969/s/14k-white-gold-womens-diamond-bracelet-6-73-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4541-1.jpg"
"BR5170"	"14K White Gold Womens Diamond Tennis Bracelet 10.50 Ctw"	"This beautiful womens tennis bracelet  is crafted in lustrous 14K white gold. The brilliant princess cut diamonds are invisibly set across the 7 inch bracelet. The bracelet  locks with a hidden slide in clasp with two safety claps from opposite sides for extra security. This simple yet elegant womens diamond tennis bracelet is an ideal diamond accessory for an every day wear."	"Diamond Bracelet"	"/b/r/br5171-11_1.jpg"	"7 Inches (177 mm)"	"10.50 Ctw"	""	"White"	"14K Gold"	"Invisible "	"27500.0000"	"9167.0000"	"3/16 Inches (5.5 mm)"	"1.0000"	""	"G , H"	"VS1 , VS2"	"Princess"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/970/s/14k-white-gold-womens-diamond-bracelet-13-73-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br5171-11_1.jpg"
"BR5169"	"14K White Gold Womens Diamond Tennis Bracelet 15.53 Ctw"	"This beautiful womens tennis bracelet  is crafted in lustrous 14K white gold. The brilliant princess cut diamonds are invisibly set across the 7 1/16 inch bracelet. The bracelet  locks with a slide in hidden clasp with two safety latches from opposite sides for extra security. This simple yet elegant womens diamond tennis bracelet is an ideal diamond accessory for an every day wear."	"Diamond Bracelet"	"/b/r/br5169-1.jpg"	"7 1/16 Inches (179 mm)"	"15.53 Ctw"	""	"White"	"14K Gold"	"Invisible "	"32500.0000"	"10834.0000"	"1/4 inches (7 mm) "	"1.0000"	""	"G , H"	"VS1 , VS2"	"Princess"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/971/s/14k-white-gold-womens-diamond-bracelet-13-73-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br5169-1.jpg"
"BR2214"	"14K Yellow Gold Womens Diamond Tennis Bracelet 8.35 Ctw"	"This elegant womens tennis bracelet is crafted in highly polished 14K yellow gold. Forty two round cut diamonds are prong set across the bracelet contributing to its gleaming appearance. It locks securely with a slide in hidden clasp, with safety latch on one side and a small chain on the other side for an extra security. This simple yet beautiful womens tennis bracelet is an ideal diamond accessory for an every day wear."	"Diamond Bracelet"	"/b/r/br2214-1.jpg"	"7 1/16 Inches (179 mm)"	"8.35 Ctw"	""	"Yellow"	"14K Gold"	"Prong "	"30000.0000"	"10000.0000"	"1/8 Inches (3.7 mm)"	"1.0000"	""	"G , H"	"VS1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/972/s/14k-yellow-gold-womens-diamond-tennis-bracelet-8-35-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2214-1.jpg"
"BL009BW"	"14K White Gold Womens Diamond Bracelet with Blue Diamonds13.77 Ctw"	"This unique womens diamond bracelet is skilfully made to represent a checker pattern design. Small white and blue princess cut diamonds are carefully placed across the bracelet on an invisible setting. The bracelet securely locks with slide in hidden clasp and one safety latch from the bottom. Showcase your fashion and originality with this alluring womens diamond bracelet. "	"Diamond Bracelet"	"/b/l/bl009bw-1_1.jpg"	"7 1/4 Inches (184.1 mm)"	"13.77 Ctw"	""	"White"	"14K Gold"	"Invisible "	"30500.0000"	"10167.0000"	"3/8 inches (8.7 mm)"	"1.0000"	""	"Enhanced Blue , G , H"	"VS1 , VS2"	"Princess"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Colored Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/973/s/14k-white-gold-womens-diamond-bracelet-13-77-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/l/bl009bw-1_1.jpg"
"B13044"	"14K White Gold Womens Diamond Tennis Bracelet 6.89 Ctw"	"This elegant womens diamond tennis bracelet gleams with lustrous 14K white gold. Round cut diamonds are bezel set and princess cut diamonds are channel set across the 7 1/4 inch bracelet. It locks with slide in clasp with one safety latch from the bottom for extra security. This lovely tennis bracelet is an ideal gift for that special someone."	"Diamond Bracelet"	"/b/1/b13044-1.jpg"	"7 1/4 Inches (184.1 mm)"	"6.89 Ctw"	""	"White"	"14K Gold"	"Channel, Bezel "	"28155.0000"	"9385.0000"	"3/16 Inches (4 mm)"	"1.0000"	""	"G , H"	"VS1 , VS2"	"Princess , Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/974/s/14k-white-gold-womens-diamond-bracelet-6-89-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/1/b13044-1.jpg"
"BR12346"	"14K White Gold Womens Diamond Tennis Bracelet 9.25 Ctw"	"This elegant womens diamond tennis bracelet is crafted in highly polished 14K white gold. Thirty nine brilliant round cut CLARITY ENHANCED diamonds are carefully prong set across the bracelet. it locks with a slide in clasp with a safety clasp from the bottom for extra security. This beautiful womens diamond  bracelet is an ideal diamond accessory for an every day wear."	"Diamond Bracelet"	"/b/r/br12346-1.jpg"	"6 7/8 Inches (175 mm)"	"9.25 Ctw"	""	"White"	"14K Gold"	"Prong "	"39000.0000"	"13000.0000"	"3/16 Inches (4 mm)"	"1.0000"	""	"G , H"	"SI1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/976/s/14k-white-gold-womens-diamond-tennis-bracelet-9-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br12346-1.jpg"
