"id"	"title"	"link"	"price"	"description"	"condition"	"image_link"	"category"
"BR957"	"14K Yellow Gold Mens Cuban Bracelet 9"" 8 mm"	"http://www.avianneandco.com/store/catalog/product/view/id/5403/s/14k-yellow-gold-mens-cuban-bracelet-9-8-mm/"	"2480.0000"	"This mens cuban bracelet is crafted in 14K yellow gold. The frame measures to 9 inches in length and 5/16 Inches in width. Weighing approximately 57.2 grams this mens bracelet securely locks with a durable box clasp and two safety latches. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br957-1.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"
"ER137"	"18K Yellow Gold Womens Pearl Earrings 16 mm"	"http://www.avianneandco.com/store/catalog/product/view/id/5422/s/18k-yellow-gold-womens-pearl-earrings-16-mm/"	"2050.0000"	"These exquisite womens pearl earrings are crafted in lustrous 18K yellow gold. Each earring is set with one large white cultured pearl which measures to 16 mm in diameter. The frame measures to 3/4 inches in length and width and securely locks with an omega clasp closure. Weighing approximately 13.7 grams, these alluring pearl earrings are ideal for a special night out. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er137-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Pearl Jewelry>Root Catalog>Womens>Pearl Jewelry>Pearl Earrings>Root Catalog>Womens>Pearl Jewelry>Pearl Diamond Jewelry"
"BR685"	"14K Yellow Gold Mens Cuban Bracelet 8.5"" 10 mm"	"http://www.avianneandco.com/store/catalog/product/view/id/5476/s/14k-yellow-gold-mens-cuban-bracelet-8-5-10-mm/"	"3167.0000"	"This large mens cuban bracelet is crafted in 14K yellow gold. The frame measures to 8 1/2 inches in length and 3/8 inches in width. Weighing approximately 68.5 grams, this mens bracelet securely locks with a box clasp closure. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br685-1.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"
"P2518"	"18K Yellow Gold Wolf Onyx and Tiger Eye Pendant "	"http://www.avianneandco.com/store/catalog/product/view/id/5565/s/18k-yellow-gold-wolf-onyx-and-tiger-eye-pendant/"	"2167.0000"	"This large pendant features one big onyx stone which measures to 1 1/2 inches in diameter. The wolf amulet in the center and the bale are crafted in lustrous 18K yellow gold. Tiger eye gemstone is attached on the bottom of the wolf's head. Weighing approximately 25 grams this pendant comes with a matching black rubber chain. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p2518-1.jpg"	"Root Catalog>Mens>Root Catalog>Womens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants"
"BR285"	"14K Yellow Gold Womens Fancy Bracelet 8.25""  25mm"	"http://www.avianneandco.com/store/catalog/product/view/id/5662/s/14k-yellow-gold-womens-fancy-bracelet-8-25-25mm/"	"1667.0000"	"This large womens fancy bracelet is crafted in highly polished 14K yellow gold. Each link measures to 1 inches in width and the frame measures to approximately 8 1/4 inches in length. Weighing approximately 28.5 grams, this glamorous womens gold bracelet is an ideal accessory which guarantees any onlookers attention. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br285-1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"
"BR1670"	"14K Rose Gold Mens Fancy Bracelet 8"" 6 mm"	"http://www.avianneandco.com/store/catalog/product/view/id/5665/s/14k-rose-gold-mens-fancy-bracelet-8-6-mm/"	"884.0000"	"This fancy mens bracelet is crafted in 14K rose gold. The frame measures to 8 inches in length and 1/4 inches in width. Weighing approximately 16.7 grams, this mens bracelet securely locks with a durable lobster claw clasp closure. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1670-1.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"
"BR4270"	"18K Yellow Gold Mens Cuban Bracelet 8.5"" 7 mm "	"http://www.avianneandco.com/store/catalog/product/view/id/5667/s/18k-yellow-gold-mens-cuban-bracelet-8-5-7-mm/"	"2584.0000"	"This elegant mens cuban bracelet is handcrafted in 18K yellow gold. The frame measures to 8 1/2 inches in length and 1/4 inches in width. Weighing approximately 42.7 grams, this mens bracelet securely locks with a box clasp closure and one safety chain. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4270-2.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"
"BR173"	"14K Yellow Gold Womens Ruby Bracelet 3.00 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/5699/s/14k-yellow-gold-womens-ruby-bracelet-3-00-ctw/"	"1659.0000"	"This lovely womens ruby bracelet is crafted in lustrous 14K yellow gold. Thirteen brilliant red rubies are prong set across the frame and total to 3.00 carats. The frame measures to 7 inches in length and 3/8 inches in width. Weighing approximately 17.8 grams, this elegant womens bracelet securely locks with a slide in clasp and one safety latch from the side."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br173-2.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets"
"P591"	"18K Yellow Gold Womens Turquoise Pendant "	"http://www.avianneandco.com/store/catalog/product/view/id/5703/s/18k-yellow-gold-womens-turquoise-pendant/"	"834.0000"	"This elegant womens turquoise pendant is crafted in highly polished 18K yellow gold. The center is set with one turquoise stone which measures to 9 mm in diameter. The frame measures to 1 1/4 inches in length and 5/8 inches in width. Weighing approximately 5.9 grams, this lovely pendant comes with a matching 18 Inch Yellow Gold Chain. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/5/p591-1_2.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants"
"BR687"	"14K Yellow Gold Womens Elephant Bracelet 7.25"" "	"http://www.avianneandco.com/store/catalog/product/view/id/5715/s/14k-yellow-gold-womens-elephant-bracelet-7-25/"	"340.0000"	"This uniquely designed womens bracelet is handcrafted in lustrous 14K yellow gold. Each link features two small elephants which are crafted in rose and white 14K gold. Each link measures to 1 Inch in length and 3/8 inches in width. The frame of the bracelet measures to 7 1/4 inches in length and it securely locks with a durable lobster claw clasp. This good luck womens bracelet is an ideal accessory for an every day wear."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br687-3.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"
