"id"	"title"	"link"	"price"	"description"	"condition"	"image_link"	"category"
"BR27519"	"18K White Gold Womens Diamond Bangle Bracelet 2.75 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/3571/s/18k-white-gold-womens-diamond-bangle-bracelet-2-75-ctw/"	"2325.0000"	"This one of a kind womens diamond bangle bracelet is crafted in lustrous 18K White Gold. The center is prong set with highly gleaming round cut diamonds which are H in color and VS2 in clarity. The frame measures to 2 Inches in length and 1/4 Inches in width. Weighing approximately 19.4 grams, this one of a kind womens diamond bangle bracelet securely locks with a slide in hidden clasp and two safety latches. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br27519-3.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"
"BR1257"	"10K Yellow Gold Womens Diamond Tennis Bracelet 1.25 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/3572/s/10k-yellow-gold-womens-diamond-tennis-bracelet-1-25-ctw/"	"417.0000"	"This elegant womens diamond tennis bracelet is crafted in highly polished 10K Yellow Gold. The center is prong set with small round cut diamonds which total to 1.25 carats. The frame measures to approximately 8 Inches in length and 1/8 Inches in width. Securely locking with a hidden clasp, this lovely womens diamond tennis bracelet weighs approximately 7 grams. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"
"BR3552"	"10K White Gold Mens Diamond Hip Hop Bracelet 3.50 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/3575/s/10k-white-gold-mens-diamond-bracelet-3-50-ctw/"	"2250.0000"	"This large mens diamond bracelet is crafted in 10K White Gold. The center is channel set with small baguette cut diamonds and bezel set with small round cut diamonds which total to 3.50 carats. The frame measures to 8 1/4 Inches in length and 1/2 Inches in width. Weighing approximately 52 grams, this glamorous mens diamond bracelet securely locks with slide in hidden clasp and two safety latches. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br3552-1.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets"
"BR50450"	"10K Yellow Gold Womens Diamond Bracelet 0.50 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/3584/s/10k-yellow-gold-womens-diamond-bracelet-0-50-ctw/"	"589.0000"	"This elegant womens diamond bracelet is crafted in 10K Yellow Gold. The frame is set with small round cut diamonds which weigh a total of 0.50 carats. The frame measures to 7 1/2 Inches in length and 1/8 Inches in width. Weighing approximately 4.5 grams, this lovely womens diamond bracelet securely locks with a lobster claw clasp."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br50450-1_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR6580"	"14K White Gold Womens Diamond Bangle Bracelet 0.65 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/3587/s/14k-white-gold-womens-diamond-bangle-bracelet-0-65-ctw/"	"667.0000"	"This elegant womens diamond bangle bracelet is crafted in 14K White Gold. The center is channel set with brilliant baguette and round cut diamonds which are I in color and SI in clarity. The frame measures to 2 1/4 Inches and 1/8 Inches in width. Weighing approximately 8 grams, this one of a kind womens diamond bangle bracelet securely locks with a slide in clasp and one safety latch."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br6580-2.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"
"BR-201"	"14K Yellow Gold Womens Diamond Emerald Bracelet  5.96 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/3648/s/14k-yellow-gold-womens-diamond-emerald-bracelet-5-96-ctw/"	"1167.0000"	"This elegant womens diamond emerald bracelet is crafted in highly gleaming 14K Yellow Gold. The center is prong set with brilliant green emerald gemstones which total to 5.29 carats. The round cut diamonds are pave set among the gemstones and total to 0.67 carats. The frame measures to 7 Inches in length and weighs approximately 8.6 grams. This lovely womens diamond bracelet securely locks with a hidden slide in clasp with two safety latches. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br-201-3_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR231"	"10K White Gold Womens Diamond Bracelet 3.29 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/3649/s/10k-white-gold-womens-diamond-bracelet-5-29-ctw/"	"2084.0000"	"This elegant womens diamond bracelet is crafted in 10K White Gold. Small round cut diamonds are channel set across the frame and total to 3.29 carats. The frame measures to 7 Inches in length and weighs approximately 14.3 grams. This one of a kind womens diamond bracelet securely locks with a slide in clasp and one safety latch. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br231-3_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR13225"	"10K Two Tone Womens Diamond Bracelet 2.50 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/3650/s/10k-two-tone-womens-diamond-bracelet-2-50-ctw/"	"1834.0000"	"This elegant womens diamond bracelet is crafted in highly polished 10K White and Yellow Gold. The center is channel set with small round cut diamonds which are H/I in color and SI in clarity. The frame measures to 7 1/4 Inches in length and weighs approximately 13.2 grams. This one of a kind womens diamond bracelet securely locks with a slide in clasp and one safety latch. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br13225-2.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR12150"	"10K Two Tone Womens Diamond Bracelet 1.50 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/3656/s/10k-two-tone-womens-diamond-bracelet-1-50-ctw/"	"1084.0000"	"This lovely womens diamond bracelet is crafted in 10K Yellow and White Gold. The frame is adorned with numerous small round cut diamonds which are H/I in color and SI in clarity. The bracelet measures to 7 1/2 Inches in length and 1/8 Inches in width. Securely locking with a hidden clasp with one safety latch, this alluring womens diamond bracelet is an ideal accessory at an affordable value."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br12150-1a.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR4875"	"10K Yellow Gold Womens Diamond Tennis Bracelet 0.75 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/3685/s/10k-yellow-gold-womens-diamond-bracelet-0-75-ctw/"	"217.0000"	"This elegant womens diamond tennis bracelet is crafted in 10K Yellow Gold. Illusion setting holds small round cut diamonds which are I/J in color and SI in clarity. The frame measures to 7 Inches in length and weighs approximately 4.7 grams. Securely locking with a hidden slide in clasp and one safety latch, this lovely womens diamond bracelet is an ideal accessory at an affordable value."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4875-3.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"
